ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Siona-2-agouti-1-1,Siona-2-agouti-1,w.ɨ,2-agouti-140,false,expert,Chacon2014,w ɨ -,expert,Chacon2014
Tanimuka-2-agouti-1-1,Tanimuka-2-agouti-1,b.u.i,2-agouti-140,false,expert,Chacon2014,b u i,expert,Chacon2014
Tukano-2-agouti-1-1,Tukano-2-agouti-1,b.u.u,2-agouti-140,false,expert,Chacon2014,b u u,expert,Chacon2014
Wanano-2-agouti-1-1,Wanano-2-agouti-1,b.u.u,2-agouti-140,false,expert,Chacon2014,b u u,expert,Chacon2014
Prototucanoan-2-agouti-1-1,Prototucanoan-2-agouti-1,w.u.ɨ,2-agouti-140,false,expert,Chacon2014,w u ɨ,expert,Chacon2014
Barasano-110-stone-1-1,Barasano-110-stone-1,ŋ.ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,ŋ ɨ̃ t ã,expert,Chacon2014
Desano-110-stone-1-1,Desano-110-stone-1,ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,- ɨ̃ t ã,expert,Chacon2014
Karapan-110-stone-1-1,Karapan-110-stone-1,ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,- ɨ̃ t ã,expert,Chacon2014
Koreguahe-110-stone-1-1,Koreguahe-110-stone-1,k.a.th.a,110-stone-141,false,expert,Chacon2014,k a tʰ a,expert,Chacon2014
Piratapuyo-110-stone-1-1,Piratapuyo-110-stone-1,k.ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,k ɨ̃ t ã,expert,Chacon2014
Sekoya-110-stone-1-1,Sekoya-110-stone-1,k.ɨ.n.a,110-stone-141,false,expert,Chacon2014,k ɨ n a,expert,Chacon2014
Siona-110-stone-1-1,Siona-110-stone-1,kʔ.a.t.a,110-stone-141,false,expert,Chacon2014,kˀ a t a,expert,Chacon2014
Tanimuka-110-stone-1-1,Tanimuka-110-stone-1,ã.t.a,110-stone-141,false,expert,Chacon2014,- ã t a,expert,Chacon2014
Tukano-110-stone-1-1,Tukano-110-stone-1,ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,- ɨ̃ t ã,expert,Chacon2014
Tuyuka-110-stone-1-1,Tuyuka-110-stone-1,ɨ̃.t.ã,110-stone-141,false,expert,Chacon2014,- ɨ̃ t ã,expert,Chacon2014
