ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Karapan-80-monkey-1,,Karapan,80-monkey,ake,a.k.e,a k e,,Chacon2014,,,^ a . k . e $,default
Koreguahe-80-monkey-1,,Koreguahe,80-monkey,tãkhe,t.ã.kh.e,t ã kʰ e,,Chacon2014,,,^ t . ã . kh . e $,default
Kubeo-80-monkey-1,,Kubeo,80-monkey,take,t.a.k.e,t a k e,,Chacon2014,,,^ t . a . k . e $,default
Maihiki-80-monkey-1,,Maihiki,80-monkey,tãke,t.ã.k.e,t ã k e,,Chacon2014,,,^ t . ã . k . e $,default
Sekoya-80-monkey-1,,Sekoya,80-monkey,tãke,t.ã.k.e,t ã k e,,Chacon2014,,,^ t . ã . k . e $,default
Siona-80-monkey-1,,Siona,80-monkey,tãke,t.ã.k.e,t ã k e,,Chacon2014,,,^ t . ã . k . e $,default
Tanimuka-80-monkey-1,,Tanimuka,80-monkey,take,t.a.k.e,t a k e,,Chacon2014,,,^ t . a . k . e $,default
Tukano-80-monkey-1,,Tukano,80-monkey,ake,a.k.e,a k e,,Chacon2014,,,^ a . k . e $,default
Tuyuka-80-monkey-1,,Tuyuka,80-monkey,ake,a.k.e,a k e,,Chacon2014,,,^ a . k . e $,default
Wanano-80-monkey-1,,Wanano,80-monkey,ka,k.a,k a,,Chacon2014,,,^ k . a $,default
Prototucanoan-80-monkey-1,,Prototucanoan,80-monkey,*takke,t.a.kk.e,t a kː e,,Chacon2014,,,^ t . a . kk . e $,default
Koreguahe-24-chew-1,,Koreguahe,24-chew,jaki,j.a.k.i,j a k i,,Chacon2014,,,^ j . a . k . i $,default
Kubeo-24-chew-1,,Kubeo,24-chew,~hahɨ,h.ã.h.ɨ̃,h ã h ɨ̃,,Chacon2014,,,^ h . ã . h . ɨ̃ $,default
Maihiki-24-chew-1,,Maihiki,24-chew,naki,n.a.k.i,n a k i,,Chacon2014,,,^ n . a . k . i $,default
Sekoya-24-chew-1,,Sekoya,24-chew,sʔãki,sʔ.ã.k.i,sˀ ã k i,,Chacon2014,,,^ sʔ . ã . k . i $,default
Tukano-24-chew-1,,Tukano,24-chew,jaʔge,j.a.ʔg.e,j a ˀg e,,Chacon2014,,,^ j . a . ʔg . e $,default
Tuyuka-24-chew-1,,Tuyuka,24-chew,yage,j.a.g.e,j a g e,,Chacon2014,,,^ j . a . g . e $,default
Wanano-24-chew-1,,Wanano,24-chew,jaʔka,j.a.ʔk.a,j a ˀk a,,Chacon2014,,,^ j . a . ʔk . a $,default
Prototucanoan-24-chew-1,,Prototucanoan,24-chew,*tjʔãkʔɨ,tsʔ.ã.kʔ.ɨ,tsˀ ã kˀ ɨ,,Chacon2014,,,^ tsʔ . ã . kʔ . ɨ $,default
Desano-128-toucan-1,,Desano,128-toucan,~dasi,n.ã.s.ĩ,n ã s ĩ,,Chacon2014,,,^ n . ã . s . ĩ $,default
Karapan-128-toucan-1,,Karapan,128-toucan,dasa,d.a.s.a,d a s a,,Chacon2014,,,^ d . a . s . a $,default
Koreguahe-128-toucan-1,,Koreguahe,128-toucan,jãse,j.ã.s.e,j ã s e,,Chacon2014,,,^ j . ã . s . e $,default
Kubeo-128-toucan-1,,Kubeo,128-toucan,hoewe,h.o.e.w.e,h o e w e,,Chacon2014,,,^ h . o . e . w . e $,default
Kueretu-128-toucan-1,,Kueretu,128-toucan,rase,r.a.s.e,ɾ a s e,,Chacon2014,,,^ r . a . s . e $,default
Sekoya-128-toucan-1,,Sekoya,128-toucan,jãse,j.ã.s.e,j ã s e,,Chacon2014,,,^ j . ã . s . e $,default
Siona-128-toucan-1,,Siona,128-toucan,jãse,j.ã.s.e,j ã s e,,Chacon2014,,,^ j . ã . s . e $,default
Tanimuka-128-toucan-1,,Tanimuka,128-toucan,~dahe,n.ã.h.ẽ,n ã h ẽ,,Chacon2014,,,^ n . ã . h . ẽ $,default
Tukano-128-toucan-1,,Tukano,128-toucan,race,r.a.t∫.e,ɾ a tʃ e,,Chacon2014,,,^ r . a . t∫ . e $,default
Wanano-128-toucan-1,,Wanano,128-toucan,dase,d.a.s.e,d a s e,,Chacon2014,,,^ d . a . s . e $,default
Prototucanoan-128-toucan-1,,Prototucanoan,128-toucan,*tjʔase(?),tsʔ.a.s.e,tsˀ a s e,,Chacon2014,,,^ tsʔ . a . s . e $,default
Barasano-125-tongue-1,,Barasano,125-tongue,~jebe,ɲ.ẽ.m.ẽ,ɲ ẽ m ẽ,,Chacon2014,,,^ ɲ . ẽ . m . ẽ $,default
Karapan-125-tongue-1,,Karapan,125-tongue,~jebe,ɲ.ẽ.m.ẽ,ɲ ẽ m ẽ,,Chacon2014,,,^ ɲ . ẽ . m . ẽ $,default
Koreguahe-125-tongue-1,,Koreguahe,125-tongue,jeme,j.e.m.e,j e m e,,Chacon2014,,,^ j . e . m . e $,default
Kubeo-125-tongue-1,,Kubeo,125-tongue,~hebe,h.ẽ.m.ẽ,h ẽ m ẽ,,Chacon2014,,,^ h . ẽ . m . ẽ $,default
Kueretu-125-tongue-1,,Kueretu,125-tongue,jame,j.a.m.e,j a m e,,Chacon2014,,,^ j . a . m . e $,default
Maihiki-125-tongue-1,,Maihiki,125-tongue,neme,n.e.m.e,n e m e,,Chacon2014,,,^ n . e . m . e $,default
Sekoya-125-tongue-1,,Sekoya,125-tongue,sʔeme,sʔ.e.m.e,sˀ e m e,,Chacon2014,,,^ sʔ . e . m . e $,default
Siona-125-tongue-1,,Siona,125-tongue,sʔeme,sʔ.e.m.e,sˀ e m e,,Chacon2014,,,^ sʔ . e . m . e $,default
Tukano-125-tongue-1,,Tukano,125-tongue,~jebe,ɲ.ẽ.m.ẽ,ɲ ẽ m ẽ,,Chacon2014,,,^ ɲ . ẽ . m . ẽ $,default
Tuyuka-125-tongue-1,,Tuyuka,125-tongue,~jebe,ɲ.ẽ.m.ẽ,ɲ ẽ m ẽ,,Chacon2014,,,^ ɲ . ẽ . m . ẽ $,default
Wanano-125-tongue-1,,Wanano,125-tongue,~jaba,ɲ.ã.m.ã,ɲ ã m ã,,Chacon2014,,,^ ɲ . ã . m . ã $,default
Prototucanoan-125-tongue-1,,Prototucanoan,125-tongue,*tjʔeme,tsʔ.e.m.e,tsˀ e m e,,Chacon2014,,,^ tsʔ . e . m . e $,default
Barasano-9-black-1,,Barasano,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Desano-9-black-1,,Desano,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Karapan-9-black-1,,Karapan,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Koreguahe-9-black-1,,Koreguahe,9-black,ji,j.i,j i,,Chacon2014,,,^ j . i $,default
Kubeo-9-black-1,,Kubeo,9-black,~jebi,ɲ.ẽ.m.ĩ,ɲ ẽ m ĩ,,Chacon2014,,,^ ɲ . ẽ . m . ĩ $,default
Maihiki-9-black-1,,Maihiki,9-black,nea,n.e.a,n e a,,Chacon2014,,,^ n . e . a $,default
Siona-9-black-1,,Siona,9-black,sʔi,sʔ.i,sˀ i,,Chacon2014,,,^ sʔ . i $,default
Tanimuka-9-black-1,,Tanimuka,9-black,~deʔi,n.ẽ.ʔ.ĩ,n ẽ ʔ ĩ,,Chacon2014,,,^ n . ẽ . ʔ . ĩ $,default
Tukano-9-black-1,,Tukano,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Tuyuka-9-black-1,,Tuyuka,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Wanano-9-black-1,,Wanano,9-black,~jii,ɲ.ĩ.ĩ,ɲ ĩ ĩ,,Chacon2014,,,^ ɲ . ĩ . ĩ $,default
Prototucanoan-9-black-1,,Prototucanoan,9-black,*tjʔĩ,tsʔ.ĩ,tsˀ ĩ,,Chacon2014,,,^ tsʔ . ĩ $,default
Barasano-34-egg-1,,Barasano,34-egg,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Karapan-34-egg-1,,Karapan,34-egg,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Koreguahe-34-egg-1,,Koreguahe,34-egg,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Kubeo-34-egg-1,,Kubeo,34-egg,hĩdɨ,h.ĩ.d.ɨ,h ĩ d ɨ,,Chacon2014,,,^ h . ĩ . d . ɨ $,default
Maihiki-34-egg-1,,Maihiki,34-egg,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Sekoya-34-egg-1,,Sekoya,34-egg,sʔia,sʔ.i.a,sˀ i a,,Chacon2014,,,^ sʔ . i . a $,default
Siona-34-egg-1,,Siona,34-egg,sʔia,sʔ.i.a,sˀ i a,,Chacon2014,,,^ sʔ . i . a $,default
Tanimuka-34-egg-1,,Tanimuka,34-egg,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Tukano-34-egg-1,,Tukano,34-egg,die,d.i.e,d i e,,Chacon2014,,,^ d . i . e $,default
Tuyuka-34-egg-1,,Tuyuka,34-egg,diye,d.i.j.e,d i j e,,Chacon2014,,,^ d . i . j . e $,default
Wanano-34-egg-1,,Wanano,34-egg,die,d.i.e,d i e,,Chacon2014,,,^ d . i . e $,default
Prototucanoan-34-egg-1,,Prototucanoan,34-egg,*tjʔia,tsʔ.i.a,tsˀ i a,,Chacon2014,,,^ tsʔ . i . a $,default
Barasano-39-face-1,,Barasano,39-face,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Desano-39-face-1,,Desano,39-face,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Karapan-39-face-1,,Karapan,39-face,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Koreguahe-39-face-1,,Koreguahe,39-face,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Kubeo-39-face-1,,Kubeo,39-face,hiwa,h.i.w.a,h i w a,,Chacon2014,,,^ h . i . w . a $,default
Maihiki-39-face-1,,Maihiki,39-face,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Sekoya-39-face-1,,Sekoya,39-face,sʔia,sʔ.i.a,sˀ i a,,Chacon2014,,,^ sʔ . i . a $,default
Tukano-39-face-1,,Tukano,39-face,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Tuyuka-39-face-1,,Tuyuka,39-face,dia_poa,d.i.a._.p.o.a,d i a + p o a,,Chacon2014,,,^ d . i . a . _ . p . o . a $,default
Prototucanoan-39-face-1,,Prototucanoan,39-face,*tjʔia,tsʔ.i.a,tsˀ i a,,Chacon2014,,,^ tsʔ . i . a $,default
Barasano-103-river-1,,Barasano,103-river,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Desano-103-river-1,,Desano,103-river,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Karapan-103-river-1,,Karapan,103-river,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Koreguahe-103-river-1,,Koreguahe,103-river,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Kubeo-103-river-1,,Kubeo,103-river,hia,h.i.a,h i a,,Chacon2014,,,^ h . i . a $,default
Kueretu-103-river-1,,Kueretu,103-river,la,r.a,ɾ a,,Chacon2014,,,^ r . a $,default
Maihiki-103-river-1,,Maihiki,103-river,jia,j.i.a,j i a,,Chacon2014,,,^ j . i . a $,default
Sekoya-103-river-1,,Sekoya,103-river,sʔia,sʔ.i.a,sˀ i a,,Chacon2014,,,^ sʔ . i . a $,default
Siona-103-river-1,,Siona,103-river,sʔia,sʔ.i.a,sˀ i a,,Chacon2014,,,^ sʔ . i . a $,default
Tanimuka-103-river-1,,Tanimuka,103-river,ria,r.i.a,ɾ i a,,Chacon2014,,,^ r . i . a $,default
Tukano-103-river-1,,Tukano,103-river,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Tuyuka-103-river-1,,Tuyuka,103-river,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Wanano-103-river-1,,Wanano,103-river,dia,d.i.a,d i a,,Chacon2014,,,^ d . i . a $,default
Prototucanoan-103-river-1,,Prototucanoan,103-river,*tjʔia,tsʔ.i.a,tsˀ i a,,Chacon2014,,,^ tsʔ . i . a $,default
Barasano-11-blood-1,,Barasano,11-blood,rii,r.i.i,ɾ i i,,Chacon2014,,,^ r . i . i $,default
Desano-11-blood-1,,Desano,11-blood,dii,d.i.i,d i i,,Chacon2014,,,^ d . i . i $,default
Karapan-11-blood-1,,Karapan,11-blood,rii,r.i.i,ɾ i i,,Chacon2014,,,^ r . i . i $,default
Koreguahe-11-blood-1,,Koreguahe,11-blood,jie,j.i.e,j i e,,Chacon2014,,,^ j . i . e $,default
Kubeo-11-blood-1,,Kubeo,11-blood,hiwe,h.i.w.e,h i w e,,Chacon2014,,,^ h . i . w . e $,default
Kueretu-11-blood-1,,Kueretu,11-blood,lieri,r.i.e.r.i,ɾ i e ɾ i,,Chacon2014,,,^ r . i . e . r . i $,default
Sekoya-11-blood-1,,Sekoya,11-blood,sʔie,sʔ.i.e,sˀ i e,,Chacon2014,,,^ sʔ . i . e $,default
Siona-11-blood-1,,Siona,11-blood,sʔie,sʔ.i.e,sˀ i e,,Chacon2014,,,^ sʔ . i . e $,default
Tanimuka-11-blood-1,,Tanimuka,11-blood,ribe,r.i.b.e,ɾ i b e,,Chacon2014,,,^ r . i . b . e $,default
Tukano-11-blood-1,,Tukano,11-blood,dii,d.i.i,d i i,,Chacon2014,,,^ d . i . i $,default
Tuyuka-11-blood-1,,Tuyuka,11-blood,dii,d.i.i,d i i,,Chacon2014,,,^ d . i . i $,default
Wanano-11-blood-1,,Wanano,11-blood,di,d.i,d i,,Chacon2014,,,^ d . i $,default
Prototucanoan-11-blood-1,,Prototucanoan,11-blood,*tjʔie,tsʔ.i.e,tsˀ i e,,Chacon2014,,,^ tsʔ . i . e $,default
Desano-72-lake-1,,Desano,72-lake,dita,d.i.t.a,d i t a,,Chacon2014,,,^ d . i . t . a $,default
Kubeo-72-lake-1,,Kubeo,72-lake,hita,h.i.t.a,h i t a,,Chacon2014,,,^ h . i . t . a $,default
Kueretu-72-lake-1,,Kueretu,72-lake,rita,r.i.t.a,ɾ i t a,,Chacon2014,,,^ r . i . t . a $,default
Maihiki-72-lake-1,,Maihiki,72-lake,t∫ita,t∫.i.t.a,tʃ i t a,,Chacon2014,,,^ t∫ . i . t . a $,default
Siona-72-lake-1,,Siona,72-lake,sʔitada,sʔ.i.t.a.d.a,sˀ i t a d a,,Chacon2014,,,^ sʔ . i . t . a . d . a $,default
Tukano-72-lake-1,,Tukano,72-lake,dita,d.i.t.a,d i t a,,Chacon2014,,,^ d . i . t . a $,default
Tuyuka-72-lake-1,,Tuyuka,72-lake,-taro,t.a.r.o,t a ɾ o,,Chacon2014,,,^ t . a . r . o $,default
Yupua-72-lake-1,,Yupua,72-lake,tita,t.i.t.a,t i t a,,Chacon2014,,,^ t . i . t . a $,default
Prototucanoan-72-lake-1,,Prototucanoan,72-lake,*tjʔitta,tsʔ.i.tt.a,tsˀ i tː a,,Chacon2014,,,^ tsʔ . i . tt . a $,default
Barasano-57-head-1,,Barasano,57-head,riho,r.i.h.o,ɾ i h o,,Chacon2014,,,^ r . i . h . o $,default
Desano-57-head-1,,Desano,57-head,dipu,d.i.p.u,d i p u,,Chacon2014,,,^ d . i . p . u $,default
Karapan-57-head-1,,Karapan,57-head,rɨpo,r.ɨ.p.o,ɾ ɨ p o,,Chacon2014,,,^ r . ɨ . p . o $,default
Koreguahe-57-head-1,,Koreguahe,57-head,~siho,s.ĩ.h.õ,s ĩ h õ,,Chacon2014,,,^ s . ĩ . h . õ $,default
Kubeo-57-head-1,,Kubeo,57-head,hipo,h.i.p.o,h i p o,,Chacon2014,,,^ h . i . p . o $,default
Maihiki-57-head-1,,Maihiki,57-head,t∫io,t∫.i.o,tʃ i o,,Chacon2014,,,^ t∫ . i . o $,default
Sekoya-57-head-1,,Sekoya,57-head,~sio,s.ĩ.õ,s ĩ õ,,Chacon2014,,,^ s . ĩ . õ $,default
Siona-57-head-1,,Siona,57-head,~sʔiho,sʔ.ĩ.h.õ,sˀ ĩ h õ,,Chacon2014,,,^ sʔ . ĩ . h . õ $,default
Tanimuka-57-head-1,,Tanimuka,57-head,rupu,r.u.ɸ.u,ɾ u ɸ u,,Chacon2014,,,^ r . u . ɸ . u $,default
Tukano-57-head-1,,Tukano,57-head,dɨpo,d.ɨ.p.o,d ɨ p o,,Chacon2014,,,^ d . ɨ . p . o $,default
Tuyuka-57-head-1,,Tuyuka,57-head,dupu,d.u.p.u,d u p u,,Chacon2014,,,^ d . u . p . u $,default
Wanano-57-head-1,,Wanano,57-head,dapu,d.a.p.u,d a p u,,Chacon2014,,,^ d . a . p . u $,default
Yupua-57-head-1,,Yupua,57-head,dɨpɨ,d.ɨ.p.ɨ,d ɨ p ɨ,,Chacon2014,,,^ d . ɨ . p . ɨ $,default
Prototucanoan-57-head-1,,Prototucanoan,57-head,*tjʔɨpo,tsʔ.ɨ.p.o,tsˀ ɨ p o,,Chacon2014,,,^ tsʔ . ɨ . p . o $,default
Barasano-83-mouth1-1,,Barasano,83-mouth1,rice,r.i.t∫.e,ɾ i tʃ e,,Chacon2014,,,^ r . i . t∫ . e $,default
Desano-83-mouth1-1,,Desano,83-mouth1,disi,d.i.s.i,d i s i,,Chacon2014,,,^ d . i . s . i $,default
Karapan-83-mouth1-1,,Karapan,83-mouth1,rise,r.i.s.e,ɾ i s e,,Chacon2014,,,^ r . i . s . e $,default
Kubeo-83-mouth1-1,,Kubeo,83-mouth1,hihe,h.i.h.e,h i h e,,Chacon2014,,,^ h . i . h . e $,default
Kueretu-83-mouth1-1,,Kueretu,83-mouth1,risepu,r.i.s.e.p.u,ɾ i s e p u,,Chacon2014,,,^ r . i . s . e . p . u $,default
Tanimuka-83-mouth1-1,,Tanimuka,83-mouth1,riho,r.i.h.o,ɾ i h o,,Chacon2014,,,^ r . i . h . o $,default
Tukano-83-mouth1-1,,Tukano,83-mouth1,ɨʔse,ɨ.ʔs.e,ɨ ˀs e,,Chacon2014,,,^ ɨ . ʔs . e $,default
Tuyuka-83-mouth1-1,,Tuyuka,83-mouth1,ɨse,ɨ.s.e,ɨ s e,,Chacon2014,,,^ ɨ . s . e $,default
Wanano-83-mouth1-1,,Wanano,83-mouth1,dɨse,d.ɨ.s.e,d ɨ s e,,Chacon2014,,,^ d . ɨ . s . e $,default
Yupua-83-mouth1-1,,Yupua,83-mouth1,ditsi,d.i.ts.i,d i ts i,,Chacon2014,,,^ d . i . ts . i $,default
Prototucanoan-83-mouth1-1,,Prototucanoan,83-mouth1,*tjʔɨseo,tsʔ.ɨ.s.e.o,tsˀ ɨ s e o,,Chacon2014,,,^ tsʔ . ɨ . s . e . o $,default
Barasano-30-distant-1,,Barasano,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Desano-30-distant-1,,Desano,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Karapan-30-distant-1,,Karapan,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Kubeo-30-distant-1,,Kubeo,30-distant,hoa,h.o.a,h o a,,Chacon2014,,,^ h . o . a $,default
Kueretu-30-distant-1,,Kueretu,30-distant,joe,j.o.e,j o e,,Chacon2014,,,^ j . o . e $,default
Maihiki-30-distant-1,,Maihiki,30-distant,doa,d.o.a,d o a,,Chacon2014,,,^ d . o . a $,default
Sekoya-30-distant-1,,Sekoya,30-distant,soʔo,s.o.ʔ.o,s o ʔ o,,Chacon2014,,,^ s . o . ʔ . o $,default
Siona-30-distant-1,,Siona,30-distant,sʔoa,sʔ.o.a,sˀ o a,,Chacon2014,,,^ sʔ . o . a $,default
Tanimuka-30-distant-1,,Tanimuka,30-distant,joe,j.o.e,j o e,,Chacon2014,,,^ j . o . e $,default
Tukano-30-distant-1,,Tukano,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Tuyuka-30-distant-1,,Tuyuka,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Wanano-30-distant-1,,Wanano,30-distant,joa,j.o.a,j o a,,Chacon2014,,,^ j . o . a $,default
Prototucanoan-30-distant-1,,Prototucanoan,30-distant,*tjʔoa,tsʔ.o.a,tsˀ o a,,Chacon2014,,,^ tsʔ . o . a $,default
Barasano-70-kingfisher-1,,Barasano,70-kingfisher,~jasa,ɲ.ã.s.ã,ɲ ã s ã,,Chacon2014,,,^ ɲ . ã . s . ã $,default
Desano-70-kingfisher-1,,Desano,70-kingfisher,~sada,s.ã.n.ã,s ã n ã,,Chacon2014,,,^ s . ã . n . ã $,default
Karapan-70-kingfisher-1,,Karapan,70-kingfisher,~jasa,ɲ.ã.s.ã,ɲ ã s ã,,Chacon2014,,,^ ɲ . ã . s . ã $,default
Koreguahe-70-kingfisher-1,,Koreguahe,70-kingfisher,sãsʔa,s.ã.ʔs.a,s ã ˀs a,,Chacon2014,,,^ s . ã . ʔs . a $,default
Kubeo-70-kingfisher-1,,Kubeo,70-kingfisher,~haha,h.ã.h.ã,h ã h ã,,Chacon2014,,,^ h . ã . h . ã $,default
Sekoya-70-kingfisher-1,,Sekoya,70-kingfisher,sʔãʔsa,sʔ.ã.ʔs.a,sˀ ã ˀs a,,Chacon2014,,,^ sʔ . ã . ʔs . a $,default
Tanimuka-70-kingfisher-1,,Tanimuka,70-kingfisher,~haha,h.ã.h.ã,h ã h ã,,Chacon2014,,,^ h . ã . h . ã $,default
Tukano-70-kingfisher-1,,Tukano,70-kingfisher,~sada,s.ã.n.ã,s ã n ã,,Chacon2014,,,^ s . ã . n . ã $,default
Wanano-70-kingfisher-1,,Wanano,70-kingfisher,~sada,s.ã.n.ã,s ã n ã,,Chacon2014,,,^ s . ã . n . ã $,default
Yupua-70-kingfisher-1,,Yupua,70-kingfisher,~sasa,s.ã.s.ã,s ã s ã,,Chacon2014,,,^ s . ã . s . ã $,default
Prototucanoan-70-kingfisher-1,,Prototucanoan,70-kingfisher,*tjãsa,ts.ã.s.a,ts ã s a,,Chacon2014,,,^ ts . ã . s . a $,default
Barasano-95-peccary-1,,Barasano,95-peccary,jece,j.e.t∫.e,j e tʃ e,,Chacon2014,,,^ j . e . t∫ . e $,default
Desano-95-peccary-1,,Desano,95-peccary,jese,j.e.s.e,j e s e,,Chacon2014,,,^ j . e . s . e $,default
Koreguahe-95-peccary-1,,Koreguahe,95-peccary,sẽse,s.ẽ.s.e,s ẽ s e,,Chacon2014,,,^ s . ẽ . s . e $,default
Kubeo-95-peccary-1,,Kubeo,95-peccary,~hehe,h.ẽ.h.ẽ,h ẽ h ẽ,,Chacon2014,,,^ h . ẽ . h . ẽ $,default
Kueretu-95-peccary-1,,Kueretu,95-peccary,jese,j.e.s.e,j e s e,,Chacon2014,,,^ j . e . s . e $,default
Maihiki-95-peccary-1,,Maihiki,95-peccary,sẽse,s.ẽ.s.e,s ẽ s e,,Chacon2014,,,^ s . ẽ . s . e $,default
Sekoya-95-peccary-1,,Sekoya,95-peccary,sẽse,s.ẽ.s.e,s ẽ s e,,Chacon2014,,,^ s . ẽ . s . e $,default
Siona-95-peccary-1,,Siona,95-peccary,sẽse,s.ẽ.s.e,s ẽ s e,,Chacon2014,,,^ s . ẽ . s . e $,default
Tanimuka-95-peccary-1,,Tanimuka,95-peccary,~hehe,h.ẽ.h.ẽ,h ẽ h ẽ,,Chacon2014,,,^ h . ẽ . h . ẽ $,default
Tukano-95-peccary-1,,Tukano,95-peccary,jese,j.e.s.e,j e s e,,Chacon2014,,,^ j . e . s . e $,default
Tuyuka-95-peccary-1,,Tuyuka,95-peccary,jese,j.e.s.e,j e s e,,Chacon2014,,,^ j . e . s . e $,default
Wanano-95-peccary-1,,Wanano,95-peccary,jese,j.e.s.e,j e s e,,Chacon2014,,,^ j . e . s . e $,default
Yupua-95-peccary-1,,Yupua,95-peccary,tsetse,ts.e.ts.e,ts e ts e,,Chacon2014,,,^ ts . e . ts . e $,default
Prototucanoan-95-peccary-1,,Prototucanoan,95-peccary,*tjẽse,ts.ẽ.s.e,ts ẽ s e,,Chacon2014,,,^ ts . ẽ . s . e $,default
Desano-99-poison-1,,Desano,99-poison,~diba,n.ĩ.m.ã,n ĩ m ã,,Chacon2014,,,^ n . ĩ . m . ã $,default
Karapan-99-poison-1,,Karapan,99-poison,~diba,n.ĩ.m.ã,n ĩ m ã,,Chacon2014,,,^ n . ĩ . m . ã $,default
Koreguahe-99-poison-1,,Koreguahe,99-poison,jima,j.i.m.a,j i m a,,Chacon2014,,,^ j . i . m . a $,default
Kubeo-99-poison-1,,Kubeo,99-poison,~hima,h.ĩ.m.ã,h ĩ m ã,,Chacon2014,,,^ h . ĩ . m . ã $,default
Sekoya-99-poison-1,,Sekoya,99-poison,sʔĩma,sʔ.ĩ.m.a,sˀ ĩ m a,,Chacon2014,,,^ sʔ . ĩ . m . a $,default
Tukano-99-poison-1,,Tukano,99-poison,~diba,n.ĩ.m.ã,n ĩ m ã,,Chacon2014,,,^ n . ĩ . m . ã $,default
Tuyuka-99-poison-1,,Tuyuka,99-poison,~diba,n.ĩ.m.ã,n ĩ m ã,,Chacon2014,,,^ n . ĩ . m . ã $,default
Wanano-99-poison-1,,Wanano,99-poison,~jiba,ɲ.ĩ.m.ã,ɲ ĩ m ã,,Chacon2014,,,^ ɲ . ĩ . m . ã $,default
Prototucanoan-99-poison-1,,Prototucanoan,99-poison,*tjima,ts.i.m.a,ts i m a,,Chacon2014,,,^ ts . i . m . a $,default
Barasano-55-green-1,,Barasano,55-green,~cɨbe,ts.ɨ̃.m.ẽ,ts ɨ̃ m ẽ,,Chacon2014,,,^ ts . ɨ̃ . m . ẽ $,default
Karapan-55-green-1,,Karapan,55-green,~hɨbe,h.ɨ̃.m.ẽ,h ɨ̃ m ẽ,,Chacon2014,,,^ h . ɨ̃ . m . ẽ $,default
Kubeo-55-green-1,,Kubeo,55-green,~hɨbe,h.ɨ̃.m.ẽ,h ɨ̃ m ẽ,,Chacon2014,,,^ h . ɨ̃ . m . ẽ $,default
Kueretu-55-green-1,,Kueretu,55-green,tɨmɨ,t.ɨ.m.ɨ,t ɨ m ɨ,,Chacon2014,,,^ t . ɨ . m . ɨ $,default
Siona-55-green-1,,Siona,55-green,sɨho,s.ɨ.h.o,s ɨ h o,,Chacon2014,,,^ s . ɨ . h . o $,default
Tanimuka-55-green-1,,Tanimuka,55-green,~hiʔbi,h.ĩ.ʔm.ĩ,h ĩ ˀm ĩ,,Chacon2014,,,^ h . ĩ . ʔm . ĩ $,default
Tukano-55-green-1,,Tukano,55-green,sɨʔme,s.ɨ.ʔm.e,s ɨ ˀm e,,Chacon2014,,,^ s . ɨ . ʔm . e $,default
Tuyuka-55-green-1,,Tuyuka,55-green,~sɨbere,s.ɨ̃.m.ẽ.r̃.ẽ,s ɨ̃ m ẽ ɾ̃ ẽ,,Chacon2014,,,^ s . ɨ̃ . m . ẽ . r̃ . ẽ $,default
Yupua-55-green-1,,Yupua,55-green,tsɨmɨ,ts.ɨ.m.ɨ,ts ɨ m ɨ,,Chacon2014,,,^ ts . ɨ . m . ɨ $,default
